"title","channel","url","date"
"De tijd om lacherig te doen over defensie is voorbij","opinie_rss","http://www.volkskrant.nl/dossier-gastcolumn/de-tijd-om-lacherig-te-doen-over-defensie-is-voorbij~a3850960/","Sun, 15 Feb 2015 06:00:00 GMT"
"Kinderen moeten eerder naar school","opinie_rss","http://www.volkskrant.nl/dossier-frank-kalshoven/kinderen-moeten-eerder-naar-school~a3851112/","Sat, 14 Feb 2015 01:00:00 GMT"
"Het zoveelste hoofdstuk in de VVD-bestseller Fifty Shades of Graai","opinie_rss","http://www.volkskrant.nl/dossier-de-betrouwbare-mannetjes/het-zoveelste-hoofdstuk-in-de-vvd-bestseller-fifty-shades-of-graai~a3851012/","Sat, 14 Feb 2015 01:00:00 GMT"
"Rol van Nederlandse clubs in Europa is definitief uitgespeeld","opinie_rss","http://www.volkskrant.nl/dossier-de-twaalfde-man/rol-van-nederlandse-clubs-in-europa-is-definitief-uitgespeeld~a3851108/","Sat, 14 Feb 2015 01:00:00 GMT"
"Het was een moskee, en daarmee basta","opinie_rss","http://www.volkskrant.nl/opinie/het-was-een-moskee-en-daarmee-basta~a3851075/","Sat, 14 Feb 2015 01:00:00 GMT"
"Gaswinning loopt op zijn einde. En iedereen weet het","opinie_rss","http://www.volkskrant.nl/dossier-commentaar/gaswinning-loopt-op-zijn-einde-en-iedereen-weet-het~a3851078/","Sat, 14 Feb 2015 01:00:00 GMT"
"'Dekker creëert markt voor ideologen, aasgieren en Jomanda's'","opinie_rss","http://www.volkskrant.nl/opinie/dekker-creeert-markt-voor-ideologen-aasgieren-en-jomandas~a3851118/","Sat, 14 Feb 2015 01:00:00 GMT"
"We waren eerder armoedzaaiers","opinie_rss","http://www.volkskrant.nl/dossier-remco-campert/we-waren-eerder-armoedzaaiers~a3850861/","Sat, 14 Feb 2015 01:00:00 GMT"
"Zelfs Jort Kelder zegt soms iets Cruyffiaans","opinie_rss","http://www.volkskrant.nl/dossier-aleid-truijens/zelfs-jort-kelder-zegt-soms-iets-cruyffiaans~a3851124/","Sat, 14 Feb 2015 01:00:00 GMT"
"Noodzakelijke prijs om totale oorlog te voorkomen","opinie_rss","http://www.volkskrant.nl/dossier-arnon-grunberg/noodzakelijke-prijs-om-totale-oorlog-te-voorkomen~a3851147/","Sat, 14 Feb 2015 01:00:00 GMT"
"Dit kan gruwelijk misgaan","opinie_rss","http://www.volkskrant.nl/dossier-sheila-sitalsing/dit-kan-gruwelijk-misgaan~a3850761/","Sat, 14 Feb 2015 01:00:00 GMT"
"Over Kees Fens en Schele Dirk","opinie_rss","http://www.volkskrant.nl/dossier-boekenweek/over-kees-fens-en-schele-dirk~a3850859/","Sat, 14 Feb 2015 01:00:00 GMT"
"Hou op met politieke Hadjememaars op het dak sturen, Limburgers!","opinie_rss","http://www.volkskrant.nl/dossier-bert-wagendorp/hou-op-met-politieke-hadjememaars-op-het-dak-sturen-limburgers~a3851156/","Sat, 14 Feb 2015 01:00:00 GMT"
"Moslima's, wees niet telkens zo snel beledigd","opinie_rss","http://www.volkskrant.nl/opinie/moslimas-wees-niet-telkens-zo-snel-beledigd~a3851109/","Sat, 14 Feb 2015 01:00:00 GMT"
"De Muur van Mussert moet behouden blijven","opinie_rss","http://www.volkskrant.nl/opinie/de-muur-van-mussert-moet-behouden-blijven~a3851086/","Sat, 14 Feb 2015 01:00:00 GMT"
"De lezersbrieven over: kwik-fitzorg, gaswinning, de rekentoets en meer","opinie_rss","http://www.volkskrant.nl/opinie/de-lezersbrieven-over-kwik-fitzorg-gaswinning-de-rekentoets-en-meer~a3851096/","Sat, 14 Feb 2015 01:00:00 GMT"
"Het extremisme? Dat zijn de buren","opinie_rss","http://www.volkskrant.nl/dossier-paul-brill/het-extremisme-dat-zijn-de-buren~a3851082/","Sat, 14 Feb 2015 00:00:00 GMT"
"Mark Verheijen, betaal terug plus 25 procent","opinie_rss","http://www.volkskrant.nl/opinie/mark-verheijen-betaal-terug-plus-25-procent~a3851102/","Sat, 14 Feb 2015 00:00:00 GMT"
"Het leven is geen feestje","opinie_rss","http://www.volkskrant.nl/leven/het-leven-is-geen-feestje~a3849245/","Sat, 14 Feb 2015 00:00:00 GMT"
"Liefde gereduceerd tot cupcakemotief","opinie_rss","http://www.volkskrant.nl/dossier-hanna-bervoets/liefde-gereduceerd-tot-cupcakemotief~a3849104/","Sat, 14 Feb 2015 00:00:00 GMT"
"Kreeg vliegangstpatiënte te veel ruimte?","opinie_rss","http://www.volkskrant.nl/opinie/kreeg-vliegangstpatiente-te-veel-ruimte~a3851097/","Sat, 14 Feb 2015 00:00:00 GMT"
"Moeten atheïsten zich van Craig Hicks distantiëren?","opinie_rss","http://www.volkskrant.nl/opinie/moeten-atheisten-zich-van-craig-hicks-distantieren~a3851007/","Sat, 14 Feb 2015 00:00:00 GMT"
"Er zijn Blokkerzonen die meer uit hun jeugd hebben gehaald","opinie_rss","http://www.volkskrant.nl/dossier-peter-middendorp/er-zijn-blokkerzonen-die-meer-uit-hun-jeugd-hebben-gehaald~a3851030/","Sat, 14 Feb 2015 00:00:00 GMT"
"Een toekomst voor paupers","opinie_rss","http://www.volkskrant.nl/dossier-martin-sommer/een-toekomst-voor-paupers~a3851093/","Sat, 14 Feb 2015 00:00:00 GMT"
"V&D kiest niet en is daarom de verliezer","opinie_rss","http://www.volkskrant.nl/opinie/vd-kiest-niet-en-is-daarom-de-verliezer~a3850968/","Fri, 13 Feb 2015 19:00:00 GMT"
"'Ik vrees dat we Bruce Jenner gaan behandelen als kermisattractie'","opinie_rss","http://www.volkskrant.nl/opinie/ik-vrees-dat-we-bruce-jenner-gaan-behandelen-als-kermisattractie~a3850788/","Fri, 13 Feb 2015 16:24:00 GMT"
"Evgeniy Levchenko: 'Europa heeft Oekraïne tot nu toe laten barsten'","opinie_rss","http://www.volkskrant.nl/dossier-4-uur-nieuwsbreak/evgeniy-levchenko-europa-heeft-oekraine-tot-nu-toe-laten-barsten~a3850932/","Fri, 13 Feb 2015 15:00:00 GMT"
"Weer Chinese topman verdacht van corruptie","buitenland_rss","http://www.volkskrant.nl/dossier-china/weer-chinese-topman-verdacht-van-corruptie~a3852400/","Mon, 16 Feb 2015 10:21:00 GMT"
"Leger Oekraïne meldt dood vier soldaten sinds bestand","buitenland_rss","http://www.volkskrant.nl/buitenland/leger-oekraine-meldt-dood-vier-soldaten-sinds-bestand~a3852393/","Mon, 16 Feb 2015 09:13:00 GMT"
"'Dader Kopenhagen deed alsof hij dronken was'","buitenland_rss","http://www.volkskrant.nl/buitenland/dader-kopenhagen-deed-alsof-hij-dronken-was~a3852367/","Mon, 16 Feb 2015 08:12:00 GMT"
"Tientallen leden Islamitische Staat gedood in Libië","buitenland_rss","http://www.volkskrant.nl/buitenland/tientallen-leden-islamitische-staat-gedood-in-libie~a3852006/","Mon, 16 Feb 2015 06:26:00 GMT"
"Wolkbreuk en schietpartij hinderen Braziliaans carnaval","buitenland_rss","http://www.volkskrant.nl/buitenland/wolkbreuk-en-schietpartij-hinderen-braziliaans-carnaval~a3852321/","Mon, 16 Feb 2015 02:53:00 GMT"
"Slachtoffers van de aanslag in Denemarken","buitenland_rss","http://www.volkskrant.nl/buitenland/slachtoffers-van-de-aanslag-in-denemarken~a3852075/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ga naar huis en laat je dierbaren weten dat je veilig bent'","buitenland_rss","http://www.volkskrant.nl/buitenland/ga-naar-huis-en-laat-je-dierbaren-weten-dat-je-veilig-bent~a3852072/","Mon, 16 Feb 2015 01:00:00 GMT"
"In VS wordt de lucht alleen maar droger en heter","buitenland_rss","http://www.volkskrant.nl/wetenschap/in-vs-wordt-de-lucht-alleen-maar-droger-en-heter~a3852095/","Mon, 16 Feb 2015 01:00:00 GMT"
"De Denen zijn niet bang, wel geschrokken","buitenland_rss","http://www.volkskrant.nl/buitenland/de-denen-zijn-niet-bang-wel-geschrokken~a3852088/","Mon, 16 Feb 2015 01:00:00 GMT"
"In Oekraïne blijft fragiel bestand overeind","buitenland_rss","http://www.volkskrant.nl/buitenland/in-oekraine-blijft-fragiel-bestand-overeind~a3852062/","Mon, 16 Feb 2015 01:00:00 GMT"
"Mohammed als een hond, Jezus als een pedofiel","buitenland_rss","http://www.volkskrant.nl/buitenland/mohammed-als-een-hond-jezus-als-een-pedofiel~a3852058/","Mon, 16 Feb 2015 01:00:00 GMT"
"Rebellenmeldpunt in Moskou is verdwenen, inzameling gaat door","buitenland_rss","http://www.volkskrant.nl/buitenland/rebellenmeldpunt-in-moskou-is-verdwenen-inzameling-gaat-door~a3852067/","Mon, 16 Feb 2015 01:00:00 GMT"
"Denen verontwaardigd over oproep tot 'massale emigratie' door Netanyahu","buitenland_rss","http://www.volkskrant.nl/buitenland/denen-verontwaardigd-over-oproep-tot-massale-emigratie-door-netanyahu~a3852091/","Mon, 16 Feb 2015 01:00:00 GMT"
"Aanslag in Denemarken hing al lang in de lucht","buitenland_rss","http://www.volkskrant.nl/buitenland/aanslag-in-denemarken-hing-al-lang-in-de-lucht~a3852044/","Mon, 16 Feb 2015 01:00:00 GMT"
"Als Maiduguri in handen van Boko Haram valt, wordt dat een bloedbad","buitenland_rss","http://www.volkskrant.nl/buitenland/als-maiduguri-in-handen-van-boko-haram-valt-wordt-dat-een-bloedbad~a3852056/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Er worden tomaten, eieren en stenen naar ons gegooid bij de synagoge'","buitenland_rss","http://www.volkskrant.nl/buitenland/er-worden-tomaten-eieren-en-stenen-naar-ons-gegooid-bij-de-synagoge~a3852109/","Mon, 16 Feb 2015 01:00:00 GMT"
"Hoe voorkom je een aanslag?","buitenland_rss","http://www.volkskrant.nl/buitenland/hoe-voorkom-je-een-aanslag~a3852046/","Mon, 16 Feb 2015 01:00:00 GMT"
"Veiligheidsraad veroordeelt staatsgreep Jemen","buitenland_rss","http://www.volkskrant.nl/buitenland/veiligheidsraad-veroordeelt-staatsgreep-jemen~a3852150/","Mon, 16 Feb 2015 00:24:00 GMT"
"Syriëstrijders dreigen in video met aanslag in Brussel","buitenland_rss","http://www.volkskrant.nl/dossier-islamitische-staat/syriestrijders-dreigen-in-video-met-aanslag-in-brussel~a3852101/","Sun, 15 Feb 2015 23:44:00 GMT"
"Italianen redden 2100 bootvluchtelingen in één dag","buitenland_rss","http://www.volkskrant.nl/buitenland/italianen-redden-2100-bootvluchtelingen-in-een-dag~a3852112/","Sun, 15 Feb 2015 23:30:00 GMT"
"Bende breekt records met cyberkraak banken","buitenland_rss","http://www.volkskrant.nl/tech/bende-breekt-records-met-cyberkraak-banken~a3852082/","Sun, 15 Feb 2015 22:47:00 GMT"
"Honderden Joodse graven vernield in Frankrijk","buitenland_rss","http://www.volkskrant.nl/buitenland/honderden-joodse-graven-vernield-in-frankrijk~a3852000/","Sun, 15 Feb 2015 19:29:00 GMT"
"Cartoonist Vilks: 'Ik laat me niet bang maken'","buitenland_rss","http://www.volkskrant.nl/buitenland/cartoonist-vilks-ik-laat-me-niet-bang-maken~a3851997/","Sun, 15 Feb 2015 19:01:00 GMT"
"Sociaaldemocraten winnen verkiezing Hamburg","buitenland_rss","http://www.volkskrant.nl/buitenland/sociaaldemocraten-winnen-verkiezing-hamburg~a3851946/","Sun, 15 Feb 2015 18:00:00 GMT"
"Tsipras: Griekenland heeft tijd nodig, geen geld","buitenland_rss","http://www.volkskrant.nl/economie/tsipras-griekenland-heeft-tijd-nodig-geen-geld~a3851969/","Sun, 15 Feb 2015 16:59:00 GMT"
"Aboutaleb naar Witte Huis voor top radicalisering","buitenland_rss","http://www.volkskrant.nl/binnenland/aboutaleb-naar-witte-huis-voor-top-radicalisering~a3851935/","Sun, 15 Feb 2015 16:19:00 GMT"
"Israël gaat Joodse Europeanen werven na reeks aanslagen","buitenland_rss","http://www.volkskrant.nl/buitenland/israel-gaat-joodse-europeanen-werven-na-reeks-aanslagen~a3851955/","Sun, 15 Feb 2015 15:52:00 GMT"
"OVSE: bestand Oekraïne over het algemeen nageleefd","buitenland_rss","http://www.volkskrant.nl/buitenland/ovse-bestand-oekraine-over-het-algemeen-nageleefd~a3851911/","Sun, 15 Feb 2015 14:40:00 GMT"
"Tot twee keer toe weet dader te ontsnappen in Kopenhagen","buitenland_rss","http://www.volkskrant.nl/buitenland/tot-twee-keer-toe-weet-dader-te-ontsnappen-in-kopenhagen~a3851883/","Sun, 15 Feb 2015 13:49:00 GMT"
"Nederlandse trainers in Irak gestart","buitenland_rss","http://www.volkskrant.nl/binnenland/nederlandse-trainers-in-irak-gestart~a3851864/","Sun, 15 Feb 2015 11:53:00 GMT"
"Duitse carnavalsoptocht geschrapt om dreiging","buitenland_rss","http://www.volkskrant.nl/buitenland/duitse-carnavalsoptocht-geschrapt-om-dreiging~a3851872/","Sun, 15 Feb 2015 11:42:00 GMT"
"Dader Kopenhagen was 22-jarige Deen","buitenland_rss","http://www.volkskrant.nl/buitenland/dader-kopenhagen-was-22-jarige-deen~a3851840/","Sun, 15 Feb 2015 10:30:00 GMT"
"Politie Kopenhagen: dader aanslagen doodgeschoten","buitenland_rss","http://www.volkskrant.nl/buitenland/politie-kopenhagen-dader-aanslagen-doodgeschoten~a3851812/","Sun, 15 Feb 2015 08:55:00 GMT"
"Bestand Oekraïne lijkt 'over het algemeen' te werken","buitenland_rss","http://www.volkskrant.nl/dossier-oorlog-in-oekraine/bestand-oekraine-lijkt-over-het-algemeen-te-werken~a3851784/","Sun, 15 Feb 2015 08:20:00 GMT"
"'Hackers sluisden tientallen miljoenen van banken weg'","buitenland_rss","http://www.volkskrant.nl/economie/hackers-sluisden-tientallen-miljoenen-van-banken-weg~a3851787/","Sun, 15 Feb 2015 07:54:00 GMT"
"Australië gaat grenzen strenger controleren","buitenland_rss","http://www.volkskrant.nl/buitenland/australie-gaat-grenzen-strenger-controleren~a3851811/","Sun, 15 Feb 2015 05:50:00 GMT"
"Joodse beveiliger gedood bij schietpartij Deense synagoge","buitenland_rss","http://www.volkskrant.nl/buitenland/joodse-beveiliger-gedood-bij-schietpartij-deense-synagoge~a3851801/","Sun, 15 Feb 2015 04:32:00 GMT"
"Nieuwe sneeuwstorm trekt over Boston","buitenland_rss","http://www.volkskrant.nl/dossier-koudegolf-vs/nieuwe-sneeuwstorm-trekt-over-boston~a3851806/","Sun, 15 Feb 2015 03:53:00 GMT"
"VS bieden Denemarken hulp bij onderzoek naar aanslagen","buitenland_rss","http://www.volkskrant.nl/buitenland/vs-bieden-denemarken-hulp-bij-onderzoek-naar-aanslagen~a3851803/","Sun, 15 Feb 2015 02:26:00 GMT"
"Duitse grenspolitie checkt verkeer uit Denemarken","buitenland_rss","http://www.volkskrant.nl/buitenland/duitse-grenspolitie-checkt-verkeer-uit-denemarken~a3851802/","Sun, 15 Feb 2015 01:15:00 GMT"
"Tom Kabinet gaat ook nieuwe e-books verkopen","tech-media_rss","http://www.volkskrant.nl/media/tom-kabinet-gaat-ook-nieuwe-e-books-verkopen~a3851983/","Mon, 16 Feb 2015 01:00:00 GMT"
"Bende breekt records met cyberkraak banken","tech-media_rss","http://www.volkskrant.nl/tech/bende-breekt-records-met-cyberkraak-banken~a3852082/","Sun, 15 Feb 2015 22:47:00 GMT"
"Nederland geen doelwit wereldwijde bankhack","tech-media_rss","http://www.volkskrant.nl/binnenland/nederland-geen-doelwit-wereldwijde-bankhack~a3852071/","Sun, 15 Feb 2015 22:28:00 GMT"
"'Hackers sluisden tientallen miljoenen van banken weg'","tech-media_rss","http://www.volkskrant.nl/economie/hackers-sluisden-tientallen-miljoenen-van-banken-weg~a3851787/","Sun, 15 Feb 2015 07:54:00 GMT"
"De Drie Apps van de Week: Limbo, Evoland en Blendle Trending","tech-media_rss","http://www.volkskrant.nl/tech/de-drie-apps-van-de-week-limbo-evoland-en-blendle-trending~a3851104/","Sun, 15 Feb 2015 06:00:00 GMT"
"'Apple werkt aan elektrische auto'","tech-media_rss","http://www.volkskrant.nl/economie/apple-werkt-aan-elektrische-auto~a3851584/","Sat, 14 Feb 2015 11:05:00 GMT"
"Game-pc vermomd als spelcomputer","tech-media_rss","http://www.volkskrant.nl/tech/game-pc-vermomd-als-spelcomputer~a3850990/","Sat, 14 Feb 2015 01:00:00 GMT"
"Als machines er alleen voor staan","tech-media_rss","http://www.volkskrant.nl/wetenschap/als-machines-er-alleen-voor-staan~a3850949/","Sat, 14 Feb 2015 01:00:00 GMT"
"Bioscoopgevoel","tech-media_rss","http://www.volkskrant.nl/dossier-gadgetdesk/bioscoopgevoel~a3850142/","Sat, 14 Feb 2015 00:00:00 GMT"
"Gezondheidsapps zijn goudmijn","tech-media_rss","http://www.volkskrant.nl/wetenschap/gezondheidsapps-zijn-goudmijn~a3851052/","Sat, 14 Feb 2015 00:00:00 GMT"
"Groen surfen? Zeg dan maar dag tegen die poezenfilmpjes","tech-media_rss","http://www.volkskrant.nl/dossier-groen/groen-surfen-zeg-dan-maar-dag-tegen-die-poezenfilmpjes~a3851103/","Sat, 14 Feb 2015 00:00:00 GMT"
"Obama wil meer actie tegen cyberaanvallen","tech-media_rss","http://www.volkskrant.nl/tech/obama-wil-meer-actie-tegen-cyberaanvallen~a3851177/","Fri, 13 Feb 2015 22:54:00 GMT"
"'Nederland op vijfde plek met bijna miljoen Netflix-abonnees'","tech-media_rss","http://www.volkskrant.nl/media/nederland-op-vijfde-plek-met-bijna-miljoen-netflix-abonnees~a3851031/","Fri, 13 Feb 2015 17:31:00 GMT"
"CEO's bedanken voor Obama's cybertop","tech-media_rss","http://www.volkskrant.nl/buitenland/ceos-bedanken-voor-obamas-cybertop~a3850734/","Fri, 13 Feb 2015 16:10:00 GMT"
"Russische hacker Drinkman uitgeleverd aan VS","tech-media_rss","http://www.volkskrant.nl/binnenland/russische-hacker-drinkman-uitgeleverd-aan-vs~a3850892/","Fri, 13 Feb 2015 13:05:00 GMT"
"Game van de week: Grim Fandango, het tweede leven van een meesterlijke Magere Hein","tech-media_rss","http://www.volkskrant.nl/tech/game-van-de-week-grim-fandango-het-tweede-leven-van-een-meesterlijke-magere-hein~a3850771/","Fri, 13 Feb 2015 09:54:00 GMT"
"Films van 'legendarische' theatervoorstellingen in digitale filmbank","tech-media_rss","http://www.volkskrant.nl/theater/films-van-legendarische-theatervoorstellingen-in-digitale-filmbank~a3850341/","Fri, 13 Feb 2015 01:00:00 GMT"
"China's internetcensuur krijgt bloemrijk themalied","tech-media_rss","http://www.volkskrant.nl/media/chinas-internetcensuur-krijgt-bloemrijk-themalied~a3850197/","Thu, 12 Feb 2015 15:41:00 GMT"
"SBS neemt nu ook 'YouTube-sterren' onder zijn hoede","tech-media_rss","http://www.volkskrant.nl/tech/sbs-neemt-nu-ook-youtube-sterren-onder-zijn-hoede~a3850127/","Thu, 12 Feb 2015 14:49:00 GMT"
"Brazilië zet Tinder in bij strijd tegen hiv","tech-media_rss","http://www.volkskrant.nl/buitenland/brazilie-zet-tinder-in-bij-strijd-tegen-hiv~a3850081/","Thu, 12 Feb 2015 13:10:00 GMT"
"Strengere regels voor vergelijkingssites zorgverzekeringen","tech-media_rss","http://www.volkskrant.nl/binnenland/strengere-regels-voor-vergelijkingssites-zorgverzekeringen~a3849962/","Thu, 12 Feb 2015 10:21:00 GMT"
"WK houdt elektronicamarkt overeind","tech-media_rss","http://www.volkskrant.nl/economie/wk-houdt-elektronicamarkt-overeind~a3849571/","Thu, 12 Feb 2015 01:00:00 GMT"
"Dubbele studie, dankzij beurs techbedrijf","tech-media_rss","http://www.volkskrant.nl/dossier-onderwijs/dubbele-studie-dankzij-beurs-techbedrijf~a3849621/","Wed, 11 Feb 2015 23:02:00 GMT"
"Manning vanuit gevangenis nieuwe columnist Guardian","tech-media_rss","http://www.volkskrant.nl/dossier-wikileaks/manning-vanuit-gevangenis-nieuwe-columnist-guardian~a3849172/","Wed, 11 Feb 2015 12:00:00 GMT"
"Rabobank lanceert betalen met smartphone","tech-media_rss","http://www.volkskrant.nl/binnenland/rabobank-lanceert-betalen-met-smartphone~a3849228/","Wed, 11 Feb 2015 11:03:00 GMT"
"Hackers haalden sites Rijksoverheid uit de lucht","tech-media_rss","http://www.volkskrant.nl/binnenland/hackers-haalden-sites-rijksoverheid-uit-de-lucht~a3849132/","Wed, 11 Feb 2015 08:53:00 GMT"
"Meer spionage mogelijk voor inlichtingendiensten","tech-media_rss","http://www.volkskrant.nl/binnenland/meer-spionage-mogelijk-voor-inlichtingendiensten~a3848756/","Wed, 11 Feb 2015 01:00:00 GMT"
"Apps zijn net zo slordig als stappentellers","tech-media_rss","http://www.volkskrant.nl/tech/apps-zijn-net-zo-slordig-als-stappentellers~a3848710/","Tue, 10 Feb 2015 20:01:00 GMT"
"Kabinet mag door met plan voor aftappen kabel, maar wel zorgvuldig","tech-media_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/kabinet-mag-door-met-plan-voor-aftappen-kabel-maar-wel-zorgvuldig~a3848693/","Tue, 10 Feb 2015 18:58:00 GMT"
"'Senaat wil Opstelten horen over privacy'","tech-media_rss","http://www.volkskrant.nl/dossier-kabinet-rutte-ii/senaat-wil-opstelten-horen-over-privacy~a3848662/","Tue, 10 Feb 2015 18:17:00 GMT"
"Heeft Samsung de Big Brother-tv gemaakt?","tech-media_rss","http://www.volkskrant.nl/tech/heeft-samsung-de-big-brother-tv-gemaakt~a3848620/","Tue, 10 Feb 2015 16:52:00 GMT"
"#CyberCaliphate hackt Newsweek en bedreigt Obama's","tech-media_rss","http://www.volkskrant.nl/tech/cybercaliphate-hackt-newsweek-en-bedreigt-obamas~a3848582/","Tue, 10 Feb 2015 16:05:00 GMT"
"Websites Rijksoverheid niet bereikbaar","tech-media_rss","http://www.volkskrant.nl/media/websites-rijksoverheid-niet-bereikbaar~a3848461/","Tue, 10 Feb 2015 12:37:00 GMT"
"Grootste overname ooit voor Canon","tech-media_rss","http://www.volkskrant.nl/economie/grootste-overname-ooit-voor-canon~a3848344/","Tue, 10 Feb 2015 08:58:00 GMT"
"'Happy ship' zonder deining is wereldprimeur","tech-media_rss","http://www.volkskrant.nl/tech/happy-ship-zonder-deining-is-wereldprimeur~a3848018/","Tue, 10 Feb 2015 01:00:00 GMT"
"'World Press Photo wordt denktank'","tech-media_rss","http://www.volkskrant.nl/tech/world-press-photo-wordt-denktank~a3847966/","Tue, 10 Feb 2015 01:00:00 GMT"
"TomTom aangeklaagd in VS na busongeval","tech-media_rss","http://www.volkskrant.nl/economie/tomtom-aangeklaagd-in-vs-na-busongeval~a3847531/","Mon, 09 Feb 2015 13:15:00 GMT"
"Rusland wil Nederland spreken over uitlevering hacker","tech-media_rss","http://www.volkskrant.nl/binnenland/rusland-wil-nederland-spreken-over-uitlevering-hacker~a3847667/","Mon, 09 Feb 2015 10:54:00 GMT"
"'Wagens in VS slecht beveiligd tegen hackers'","tech-media_rss","http://www.volkskrant.nl/buitenland/wagens-in-vs-slecht-beveiligd-tegen-hackers~a3847559/","Mon, 09 Feb 2015 07:04:00 GMT"
"De Drie Apps van de Week: Duolir, Shadowmatic en Camu","tech-media_rss","http://www.volkskrant.nl/tech/de-drie-apps-van-de-week-duolir-shadowmatic-en-camu~a3845288/","Sun, 08 Feb 2015 06:00:00 GMT"
"Romeinse politie rekent op rustige AS Roma - Feyenoord","sport_rss","http://www.volkskrant.nl/sport/romeinse-politie-rekent-op-rustige-as-roma-feyenoord~a3852427/","Mon, 16 Feb 2015 09:39:00 GMT"
"Luis Enrique waakt voor euforie bij Barcelona","sport_rss","http://www.volkskrant.nl/sport/luis-enrique-waakt-voor-euforie-bij-barcelona~a3852371/","Mon, 16 Feb 2015 09:16:00 GMT"
"Robben waarschuwt voor snelle Brazilianen bij Sjachtar","sport_rss","http://www.volkskrant.nl/sport/robben-waarschuwt-voor-snelle-brazilianen-bij-sjachtar~a3852390/","Mon, 16 Feb 2015 08:34:00 GMT"
"Massale uittocht van Feyenoord-fans naar Rome","sport_rss","http://www.volkskrant.nl/dossier-eredivisie/massale-uittocht-van-feyenoord-fans-naar-rome~a3852362/","Mon, 16 Feb 2015 07:23:00 GMT"
"Westen wint in productiefste All Star Game ooit","sport_rss","http://www.volkskrant.nl/sport/westen-wint-in-productiefste-all-star-game-ooit~a3852351/","Mon, 16 Feb 2015 06:33:00 GMT"
"Het sportweekeinde in vijf minuten: het zilver van Ireen, Tarzan, de vier van Dost","sport_rss","http://www.volkskrant.nl/dossier-de-vijf-sportmomenten-van-het-weekeinde/het-sportweekeinde-in-vijf-minuten-het-zilver-van-ireen-tarzan-de-vier-van-dost~a3852093/","Mon, 16 Feb 2015 06:30:00 GMT"
"Nederlandse tennissers vallen uit top-100","sport_rss","http://www.volkskrant.nl/sport/nederlandse-tennissers-vallen-uit-top-100~a3852348/","Mon, 16 Feb 2015 06:10:00 GMT"
"Feyenoord zakt door ondergrens en verliest tweede plaats uit oog","sport_rss","http://www.volkskrant.nl/dossier-eredivisie/feyenoord-zakt-door-ondergrens-en-verliest-tweede-plaats-uit-oog~a3852080/","Mon, 16 Feb 2015 01:23:00 GMT"
"De test van Joeskov","sport_rss","http://www.volkskrant.nl/dossier-peter-middendorp/de-test-van-joeskov~a3851975/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik was geen olympisch kampioen, maar een politiek onbenul'","sport_rss","http://www.volkskrant.nl/sport/ik-was-geen-olympisch-kampioen-maar-een-politiek-onbenul~a3852065/","Mon, 16 Feb 2015 01:00:00 GMT"
"Een zilveren weekeinde bekoort Wüst niet","sport_rss","http://www.volkskrant.nl/sport/een-zilveren-weekeinde-bekoort-wust-niet~a3852094/","Mon, 16 Feb 2015 01:00:00 GMT"
"Van der Hart sluit hectische week af met winst en een vuist","sport_rss","http://www.volkskrant.nl/sport/van-der-hart-sluit-hectische-week-af-met-winst-en-een-vuist~a3852111/","Mon, 16 Feb 2015 01:00:00 GMT"
"Minstens zo snel als vorig jaar","sport_rss","http://www.volkskrant.nl/sport/minstens-zo-snel-als-vorig-jaar~a3851994/","Mon, 16 Feb 2015 01:00:00 GMT"
"Davis bedankt Thialf met tranen","sport_rss","http://www.volkskrant.nl/sport/davis-bedankt-thialf-met-tranen~a3852097/","Mon, 16 Feb 2015 01:00:00 GMT"
"Excelsior doet zich met gelijkspel ernstig tekort","sport_rss","http://www.volkskrant.nl/dossier-eredivisie/excelsior-doet-zich-met-gelijkspel-ernstig-tekort~a3852077/","Mon, 16 Feb 2015 01:00:00 GMT"
"Nederlanders neergedaald uit de hemel","sport_rss","http://www.volkskrant.nl/sport/nederlanders-neergedaald-uit-de-hemel~a3852074/","Mon, 16 Feb 2015 01:00:00 GMT"
"Tieners poetsen imago Ajax iets op","sport_rss","http://www.volkskrant.nl/sport/tieners-poetsen-imago-ajax-iets-op~a3852070/","Mon, 16 Feb 2015 01:00:00 GMT"
"Net onder de top","sport_rss","http://www.volkskrant.nl/dossier-toine-heijmans/net-onder-de-top~a3852003/","Mon, 16 Feb 2015 01:00:00 GMT"
"'t'is stil aan de overkant!'","sport_rss","http://www.volkskrant.nl/sport/tis-stil-aan-de-overkant~a3852110/","Mon, 16 Feb 2015 01:00:00 GMT"
"Bas Dost is na drie jaar eindelijk geland in Wolfsburg","sport_rss","http://www.volkskrant.nl/sport/bas-dost-is-na-drie-jaar-eindelijk-geland-in-wolfsburg~a3852099/","Mon, 16 Feb 2015 01:00:00 GMT"
"Wawrinka mooie winnaar van een grauw toernooi","sport_rss","http://www.volkskrant.nl/sport/wawrinka-mooie-winnaar-van-een-grauw-toernooi~a3852100/","Mon, 16 Feb 2015 01:00:00 GMT"
"Van de Streek grote held in Friese derby","sport_rss","http://www.volkskrant.nl/sport/van-de-streek-grote-held-in-friese-derby~a3852083/","Mon, 16 Feb 2015 01:00:00 GMT"
